Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,10,2024/5/23,1,1,Antalya,Türkiye,Poland,Canada,3,1,18,25,25,25,-,25,20,23,21,-,1,11,11,0,0,,-29.4,11,6,7,24,266.66,0,1,1,2,-100,0,5,13,18,-275,5,1,15,21,54.17,5,8,14,0,4,0,19,23,17.39
2024,10,2024/5/23,1,1,Antalya,Türkiye,Poland,Canada,3,1,18,25,25,25,-,25,20,23,21,-,2,21,13,2,6,,106.42,13,3,4,20,286.67,2,3,3,8,-33.33,6,3,16,25,-72.86,2,1,13,16,30.95,6,5,11,240,1,0,20,21,6.25
2024,10,2024/5/23,1,1,Antalya,Türkiye,Poland,Canada,3,1,18,25,25,25,-,25,20,23,21,-,3,21,19,1,1,,93.15,19,1,10,30,308.1,1,5,6,12,-150,1,4,19,24,-65,2,1,19,22,9.09,7,3,14,166.67,6,0,24,30,24
2024,10,2024/5/23,1,1,Antalya,Türkiye,Poland,Canada,3,1,18,25,25,25,-,25,20,23,21,-,4,18,15,2,1,,-18.57,15,2,6,23,307.14,2,6,4,12,-300,1,4,21,26,-75,0,2,14,16,-33.34,7,2,11,300.01,3,0,19,22,17.65
2024,11,2024/5/23,1,1,Antalya,Türkiye,Türkiye,Netherlands,2,3,25,25,18,21,9,19,20,25,25,15,0,75,53,12,10,,-58.2,53,20,34,107,224.4,12,17,22,51,-121.6,10,12,76,98,-29.81,13,8,63,84,6.53,28,12,42,368.33,19,0,86,105,21.59
2024,11,2024/5/23,1,1,Antalya,Türkiye,Türkiye,Netherlands,2,3,25,25,18,21,9,19,20,25,25,15,1,21,13,4,4,,221.79,13,3,4,20,303.33,4,2,5,11,16.67,4,3,18,25,16.67,3,1,12,16,-51.43,5,3,9,100,2,0,17,19,11.76
2024,11,2024/5/23,1,1,Antalya,Türkiye,Türkiye,Netherlands,2,3,25,25,18,21,9,19,20,25,25,15,2,19,14,3,2,,55.6,14,2,6,22,296.66,3,6,4,13,-83.33,2,3,19,24,-41.66,3,1,12,16,28.57,7,3,11,258.33,6,0,16,22,33.33
2024,11,2024/5/23,1,1,Antalya,Türkiye,Türkiye,Netherlands,2,3,25,25,18,21,9,19,20,25,25,15,3,11,9,0,2,,-110.9,9,3,10,22,76.19,0,4,4,8,-283.33,2,3,14,19,-41.67,3,3,11,17,-91.67,7,3,10,233.33,4,0,17,21,26.67
2024,11,2024/5/23,1,1,Antalya,Türkiye,Türkiye,Netherlands,2,3,25,25,18,21,9,19,20,25,25,15,4,17,12,4,1,,32.71,12,7,10,29,118.33,4,2,8,14,225,1,2,18,21,-125,2,2,18,22,-12.5,8,1,9,400,5,0,24,29,20
2024,11,2024/5/23,1,1,Antalya,Türkiye,Türkiye,Netherlands,2,3,25,25,18,21,9,19,20,25,25,15,5,7,5,1,1,,-52.38,5,5,4,14,16.67,1,3,1,5,-200,1,1,7,9,16.67,2,1,10,13,-10,1,2,3,-100,2,0,12,14,15.38
2024,11,2024/5/23,1,1,Antalya,Türkiye,Netherlands,Türkiye,3,2,19,20,25,25,15,25,25,18,21,9,0,81,61,12,8,,128.91,61,15,39,115,385.45,12,14,19,45,121.9,8,20,76,104,-121.94,12,10,64,86,-3.79,28,14,44,406.94,24,0,88,112,77.63
2024,11,2024/5/23,1,1,Antalya,Türkiye,Netherlands,Türkiye,3,2,19,20,25,25,15,25,25,18,21,9,1,15,12,2,1,,1.63,12,5,6,23,140,2,6,2,10,-233.33,1,3,15,19,-83.33,4,4,14,22,91.43,3,1,4,200,8,0,14,22,104.17
2024,11,2024/5/23,1,1,Antalya,Türkiye,Netherlands,Türkiye,3,2,19,20,25,25,15,25,25,18,21,9,2,15,13,1,1,,87.5,13,4,8,25,278.57,1,1,1,3,50,1,5,15,21,-133.33,2,2,17,21,0,6,7,13,-80,5,0,19,24,60
2024,11,2024/5/23,1,1,Antalya,Türkiye,Netherlands,Türkiye,3,2,19,20,25,25,15,25,25,18,21,9,3,19,15,1,3,,102.88,15,0,10,25,253.33,1,4,6,11,-66.67,3,7,14,24,-83.33,1,2,13,16,-137.5,9,3,12,320,3,0,22,25,18.75
2024,11,2024/5/23,1,1,Antalya,Türkiye,Netherlands,Türkiye,3,2,19,20,25,25,15,25,25,18,21,9,4,20,14,4,2,,59.16,14,5,14,33,31.94,4,1,7,12,133.33,2,3,20,25,-30.71,2,1,16,19,45.71,8,3,12,110,4,0,28,32,19.05
2024,11,2024/5/23,1,1,Antalya,Türkiye,Netherlands,Türkiye,3,2,19,20,25,25,15,25,25,18,21,9,5,12,7,4,1,,124.41,7,1,1,9,135,4,2,3,9,150,1,2,12,15,-75,3,1,4,8,100,2,0,3,100,4,0,5,9,50
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Cuba,Germany,3,1,26,25,18,25,-,24,20,25,23,-,0,78,59,13,6,,51.42,59,13,37,109,361.53,13,26,15,54,-128.33,6,16,71,93,-89.8,17,3,63,83,77.23,25,15,45,58.73,33,2,74,109,60.85
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Cuba,Germany,3,1,26,25,18,25,-,24,20,25,23,-,1,22,17,5,0,,3.38,17,3,13,33,247.41,5,5,6,16,-41.67,0,3,22,25,-103.33,8,2,12,22,178.57,9,8,18,-61.67,10,0,22,32,73.33
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Cuba,Germany,3,1,26,25,18,25,-,24,20,25,23,-,2,18,13,3,2,,-5.81,13,1,7,21,245.71,3,7,2,12,-275,2,6,17,25,-169.04,4,0,12,16,144.44,2,4,7,-150,5,0,15,20,58.33
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Cuba,Germany,3,1,26,25,18,25,-,24,20,25,23,-,3,15,13,2,0,,-176.81,13,3,10,26,251.1,2,9,4,15,-225,0,4,14,18,-300,0,0,24,24,0,3,2,5,100,9,2,15,26,50
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Cuba,Germany,3,1,26,25,18,25,-,24,20,25,23,-,4,23,16,3,4,,57.57,16,6,7,29,125.38,3,5,3,11,-33.33,4,3,18,25,-18.33,5,1,15,21,86.9,11,1,15,410,9,0,22,31,36
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Germany,Cuba,1,3,24,20,25,23,-,26,25,18,25,-,0,66,57,6,3,,137.43,57,17,33,107,308.79,6,17,16,39,-201.78,3,11,80,94,-91.38,17,6,54,77,58.41,36,18,57,261.58,20,1,86,107,7.43
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Germany,Cuba,1,3,24,20,25,23,-,26,25,18,25,-,1,19,16,1,2,,114.58,16,6,10,32,222.62,1,5,5,11,-250,2,3,20,25,-50,6,0,16,22,89.29,11,4,15,160,5,0,26,31,20.83
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Germany,Cuba,1,3,24,20,25,23,-,26,25,18,25,-,2,12,12,0,0,,-70.41,12,6,4,22,84.55,0,3,5,8,-250,0,4,16,20,-125,4,2,13,19,30.96,6,5,12,33.33,5,0,18,23,25
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Germany,Cuba,1,3,24,20,25,23,-,26,25,18,25,-,3,17,16,1,0,,96.04,16,2,6,24,398.33,1,4,4,9,-133.34,0,2,24,26,-70,3,0,11,14,70,9,4,14,209.53,3,1,21,25,-18.33
2024,12,2024/5/23,2,1,Rio de Janeiro,Brazil,Germany,Cuba,1,3,24,20,25,23,-,26,25,18,25,-,4,18,13,4,1,,51.8,13,3,13,29,165.56,4,5,2,11,-33.34,1,2,20,23,-50,4,4,14,22,0,10,5,16,183.34,7,0,21,28,36.84
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Japan,Serbia,3,0,25,25,25,-,-,20,16,22,-,-,0,54,40,9,5,,135.53,40,9,19,68,417.19,9,12,11,32,-117.5,5,14,54,73,-103.53,6,3,37,46,30,22,17,42,-93.33,21,1,47,69,-35.78
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Japan,Serbia,3,0,25,25,25,-,-,20,16,22,-,-,1,17,13,1,3,,75.05,13,3,6,22,295.24,1,4,5,10,-233.33,3,7,14,24,-116.66,3,1,12,16,-22.23,5,3,9,133.33,7,1,16,24,-53.33
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Japan,Serbia,3,0,25,25,25,-,-,20,16,22,-,-,2,19,14,4,1,,99.11,14,0,8,22,290,4,3,4,11,0,1,4,20,25,-154.17,2,0,10,12,45,8,8,16,133.33,7,0,14,21,38.89
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Japan,Serbia,3,0,25,25,25,-,-,20,16,22,-,-,3,18,13,4,1,,42.31,13,6,5,24,241.67,4,5,2,11,-125,1,3,20,24,-50,1,2,15,18,77.78,9,6,17,50,7,0,17,24,133.33
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Serbia,Japan,0,3,20,16,22,-,-,25,25,25,-,-,0,39,31,5,3,,-15.73,31,15,23,69,189.36,5,13,9,27,-160.47,3,14,43,60,-185,8,5,46,59,-73.1,16,23,43,116.52,25,1,41,67,-19.67
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Serbia,Japan,0,3,20,16,22,-,-,25,25,25,-,-,1,11,8,2,1,,-20.58,8,4,7,19,108.33,2,5,5,12,-60,1,5,15,21,-133.34,3,3,11,17,0,2,7,10,-166.67,7,0,10,17,82.86
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Serbia,Japan,0,3,20,16,22,-,-,25,25,25,-,-,2,12,12,0,0,,18.05,12,5,6,23,315.24,0,1,3,4,-50,0,4,12,16,-233.33,3,1,17,21,-54.17,6,10,18,-75.24,8,1,14,23,6.25
2024,13,2024/5/23,2,1,Rio de Janeiro,Brazil,Serbia,Japan,0,3,20,16,22,-,-,25,25,25,-,-,3,16,11,3,2,,-37.47,11,6,10,27,-10,3,7,1,11,-166.66,2,5,16,23,-116.66,2,1,18,21,14.29,8,6,15,170,10,0,17,27,41.67
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Argentina,Brazil,2,3,13,25,25,23,11,25,20,19,25,15,0,76,65,8,3,,-7.11,65,13,69,147,254.27,8,23,14,45,-270.52,3,21,73,97,-161.29,7,4,80,91,24.78,40,39,85,-74.29,25,0,118,143,66.39
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Argentina,Brazil,2,3,13,25,25,23,11,25,20,19,25,15,1,7,6,1,0,,-57.23,6,5,20,31,53.33,1,7,2,10,-300,0,2,11,13,-150,2,0,19,21,29.17,5,10,18,-208.33,6,0,24,30,55.26
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Argentina,Brazil,2,3,13,25,25,23,11,25,20,19,25,15,2,22,20,1,1,,64.93,20,4,11,35,221.71,1,2,1,4,-100,1,6,18,25,-163.34,0,0,19,19,0,12,6,19,186.67,5,0,27,32,16.67
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Argentina,Brazil,2,3,13,25,25,23,11,25,20,19,25,15,3,20,17,2,1,,85.46,17,0,17,34,262.07,2,5,5,12,-220,1,5,18,24,-125,3,0,15,18,79.17,11,9,20,34.29,5,0,31,36,15.15
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Argentina,Brazil,2,3,13,25,25,23,11,25,20,19,25,15,4,18,14,3,1,,-87.08,14,3,14,31,233.34,3,5,5,13,-220,1,7,16,24,-277.38,1,2,16,19,-9.09,8,7,17,166.67,5,0,24,29,19.23
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Argentina,Brazil,2,3,13,25,25,23,11,25,20,19,25,15,5,9,8,1,0,,35,8,1,7,16,141.66,1,4,1,6,-150,0,1,10,11,-25,1,2,11,14,-16.67,4,7,11,-133.33,4,0,12,16,28.57
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Brazil,Argentina,3,2,25,20,19,25,15,13,25,25,23,11,0,77,66,7,4,,-2.01,66,15,41,122,291.15,7,35,44,86,-281.24,4,13,87,104,-83.65,13,3,60,76,35.93,50,22,76,215.09,22,0,102,124,46.5
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Brazil,Argentina,3,2,25,20,19,25,15,13,25,25,23,11,1,20,18,2,0,,77.23,18,3,7,28,297.14,2,3,13,18,-80,0,4,21,25,-166.67,2,0,9,11,64.29,17,2,19,493.33,3,0,26,29,15
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Brazil,Argentina,3,2,25,20,19,25,15,13,25,25,23,11,2,12,10,2,0,,-142.85,10,3,11,24,226.79,2,14,7,23,-467.77,0,1,19,20,-33.33,2,1,16,19,5.96,8,6,14,-40,3,0,21,24,17.65
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Brazil,Argentina,3,2,25,20,19,25,15,13,25,25,23,11,3,14,14,0,0,,-75.56,14,4,12,30,211.87,0,8,10,18,-425,0,2,18,20,-83.33,4,1,14,19,48.57,11,7,19,183.33,7,0,24,31,50
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Brazil,Argentina,3,2,25,20,19,25,15,13,25,25,23,11,4,18,13,3,2,,66.15,13,3,8,24,302.38,3,6,10,19,-90,2,5,17,24,-95,2,1,14,17,16.66,9,3,14,191.67,6,0,19,25,91.67
2024,14,2024/5/24,2,1,Rio de Janeiro,Brazil,Brazil,Argentina,3,2,25,20,19,25,15,13,25,25,23,11,5,13,11,0,2,,56.41,11,2,3,16,345,0,4,4,8,-216.67,2,1,12,15,8.33,3,0,7,10,86.67,5,4,10,166.67,3,0,12,15,27.27
2024,15,2024/5/24,1,1,Antalya,Türkiye,Bulgaria,Canada,0,3,22,28,24,-,-,25,30,26,-,-,0,48,38,5,5,,-232.65,38,19,30,87,145.68,5,18,25,48,-293.8,5,14,56,75,-209.56,8,5,49,62,-50.32,25,16,43,223.75,18,0,68,86,26.09
2024,15,2024/5/24,1,1,Antalya,Türkiye,Bulgaria,Canada,0,3,22,28,24,-,-,25,30,26,-,-,1,15,12,3,0,,-50.77,12,5,10,27,242.26,3,7,9,19,-335.71,0,3,19,22,-150,2,1,15,18,16.67,7,6,13,100,6,0,20,26,31.58
2024,15,2024/5/24,1,1,Antalya,Türkiye,Bulgaria,Canada,0,3,22,28,24,-,-,25,30,26,-,-,2,18,16,0,2,,-211.98,16,7,5,28,144.99,0,6,10,16,-295.24,2,7,20,29,-185.83,4,1,17,22,77.77,6,6,14,-133.33,7,0,20,27,28
2024,15,2024/5/24,1,1,Antalya,Türkiye,Bulgaria,Canada,0,3,22,28,24,-,-,25,30,26,-,-,3,15,10,2,3,,-52.38,10,7,15,32,185.55,2,5,6,13,-166.66,3,4,17,24,-95.83,2,3,17,22,-100,12,4,16,466.67,5,0,28,33,20
2024,15,2024/5/24,1,1,Antalya,Türkiye,Canada,Bulgaria,3,0,25,30,26,-,-,22,28,24,-,-,0,57,43,9,5,,-9.75,43,11,35,89,249.21,9,22,18,49,-315.48,5,19,57,81,-110.72,11,5,45,61,28.26,23,13,39,18.33,23,1,64,88,-17.61
2024,15,2024/5/24,1,1,Antalya,Türkiye,Canada,Bulgaria,3,0,25,30,26,-,-,22,28,24,-,-,1,20,16,3,1,,22.06,16,3,11,30,179.23,3,3,8,14,13.33,1,7,17,25,-145,5,0,14,19,71.43,6,8,14,-63.33,7,0,22,29,29.17
2024,15,2024/5/24,1,1,Antalya,Türkiye,Canada,Bulgaria,3,0,25,30,26,-,-,22,28,24,-,-,2,18,15,2,1,,-37.11,15,3,12,30,219.27,2,10,2,14,-266.67,1,7,21,29,-128.33,4,2,16,22,11.51,6,4,11,133.33,7,0,23,30,29.17
2024,15,2024/5/24,1,1,Antalya,Türkiye,Canada,Bulgaria,3,0,25,30,26,-,-,22,28,24,-,-,3,19,12,4,3,,-72.95,12,5,12,29,182.43,4,9,8,21,-286.11,3,5,19,27,-107.5,2,3,15,20,11.11,11,1,14,275,9,1,19,29,-10.87
2024,16,2024/5/24,1,1,Antalya,Türkiye,France,USA,3,0,25,25,25,-,-,22,21,21,-,-,0,50,41,7,2,,86.47,41,5,28,74,348.59,7,15,23,45,-69.84,2,17,54,73,-177.5,16,2,33,51,77.17,26,11,38,388.89,19,0,50,69,67.69
2024,16,2024/5/24,1,1,Antalya,Türkiye,France,USA,3,0,25,25,25,-,-,22,21,21,-,-,1,15,11,3,1,,33.31,11,1,8,20,283.33,3,9,10,22,-7.14,1,3,20,24,-41.67,6,1,11,18,80,5,4,9,0,6,0,13,19,69.04
2024,16,2024/5/24,1,1,Antalya,Türkiye,France,USA,3,0,25,25,25,-,-,22,21,21,-,-,2,17,14,2,1,,-73.59,14,2,13,29,264.76,2,4,8,14,13.34,1,9,15,25,-303.33,8,0,9,17,142.23,12,4,16,275,7,0,20,27,61.9
2024,16,2024/5/24,1,1,Antalya,Türkiye,France,USA,3,0,25,25,25,-,-,22,21,21,-,-,3,18,16,2,0,,179.41,16,2,7,25,373.33,2,2,5,9,0,0,5,19,24,-166.67,2,1,13,16,20,9,3,13,266.67,6,0,17,23,77.78
2024,16,2024/5/24,1,1,Antalya,Türkiye,USA,France,0,3,22,21,21,-,-,25,25,25,-,-,0,44,39,3,2,,-137,39,15,34,88,134.42,3,19,11,33,-288.33,2,16,49,67,-256.54,13,2,41,56,55.26,23,15,45,-71.67,19,0,67,86,41.67
2024,16,2024/5/24,1,1,Antalya,Türkiye,USA,France,0,3,22,21,21,-,-,25,25,25,-,-,1,18,16,1,1,,42.38,16,7,13,36,133.34,1,5,4,10,-225,1,5,17,23,-129.17,5,1,15,21,51.95,8,4,12,93.33,6,0,29,35,51.19
2024,16,2024/5/24,1,1,Antalya,Türkiye,USA,France,0,3,22,21,21,-,-,25,25,25,-,-,2,11,10,1,0,,-192.13,10,5,12,27,60,1,6,3,10,-316.67,0,5,17,22,-236.66,3,1,12,16,28.57,10,4,19,140,6,0,20,26,28.57
2024,16,2024/5/24,1,1,Antalya,Türkiye,USA,France,0,3,22,21,21,-,-,25,25,25,-,-,3,15,13,1,1,,-109.59,13,3,9,25,265,1,8,4,13,-383.33,1,6,15,22,-193.33,5,0,14,19,80,5,7,14,-16.67,7,0,18,25,30.43
2024,17,2024/5/24,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,28,23,18,-,-,30,25,25,-,-,0,52,37,9,6,,-72,37,21,23,81,140.35,9,16,11,36,-238.33,6,8,57,71,-81.1,10,7,49,66,55.95,20,7,31,353.57,22,0,58,80,78.57
2024,17,2024/5/24,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,28,23,18,-,-,30,25,25,-,-,1,21,14,4,3,,23.82,14,9,12,35,154.04,4,5,5,14,-185.71,3,2,24,29,-32.37,5,2,19,26,72.22,9,4,15,100,9,0,25,34,78.57
2024,17,2024/5/24,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,28,23,18,-,-,30,25,25,-,-,2,17,12,3,2,,-96.39,12,6,5,23,183.33,3,6,4,13,-116.67,2,4,17,23,-100,4,0,16,20,128.57,6,1,8,350,8,0,17,25,81.25
2024,17,2024/5/24,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,28,23,18,-,-,30,25,25,-,-,3,14,11,2,1,,-15.67,11,6,6,23,76.19,2,5,2,9,-166.67,1,2,16,19,-100,1,5,14,20,-47.5,5,2,8,183.33,5,0,16,21,26.32
2024,17,2024/5/24,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,30,25,25,-,-,28,23,18,-,-,0,64,43,14,7,,82.74,43,13,20,76,217.32,14,17,10,41,-208.33,7,13,59,79,0.76,10,6,47,63,21.05,18,6,29,336.67,21,0,54,75,82.79
2024,17,2024/5/24,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,30,25,25,-,-,28,23,18,-,-,1,26,17,7,2,,133.53,17,7,8,32,246.36,7,7,3,17,-58.33,2,4,24,30,-80.55,4,3,20,27,16.67,9,2,13,258.33,8,0,25,33,81.82
2024,17,2024/5/24,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,30,25,25,-,-,28,23,18,-,-,2,19,14,5,0,,72.6,14,4,7,25,209.53,5,4,3,12,133.33,0,5,20,25,-147.62,3,2,14,19,2.22,6,3,11,350,8,0,15,23,40
2024,17,2024/5/24,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,30,25,25,-,-,28,23,18,-,-,3,19,12,2,5,,59.65,12,2,5,19,276.67,2,6,4,12,-300,5,4,15,24,-4.77,3,1,13,17,30.96,3,1,5,200,5,0,14,19,26.32
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Cuba,Japan,2,3,25,22,23,25,20,18,25,25,19,22,0,94,69,20,5,,-54.22,69,16,53,138,281.19,20,31,37,88,-126.28,5,28,85,118,-234.27,14,6,71,91,-5.15,46,7,60,531.66,24,1,109,134,60.88
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Cuba,Japan,2,3,25,22,23,25,20,18,25,25,19,22,1,20,15,3,2,,161.67,15,2,5,22,495,3,5,7,15,16.67,2,4,19,25,-125,4,0,9,13,170,11,1,15,565,4,0,18,22,79.17
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Cuba,Japan,2,3,25,22,23,25,20,18,25,25,19,22,2,16,12,3,1,,-103.96,12,4,16,32,146.9,3,6,6,15,-65,1,7,15,23,-270,4,4,14,22,-44.29,13,0,13,400,4,1,26,31,10.71
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Cuba,Japan,2,3,25,22,23,25,20,18,25,25,19,22,3,18,15,3,0,,-78.01,15,3,15,33,204.16,3,11,10,24,-251.79,0,3,22,25,-95,2,0,17,19,31.11,10,1,14,433.33,4,0,29,33,38.64
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Cuba,Japan,2,3,25,22,23,25,20,18,25,25,19,22,4,23,15,8,0,,15.57,15,2,5,22,336.67,8,4,8,20,108.34,0,7,17,24,-300,3,2,13,18,0,5,1,7,300,7,0,14,21,36.84
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Cuba,Japan,2,3,25,22,23,25,20,18,25,25,19,22,5,17,12,3,2,,-99.41,12,5,12,29,175.76,3,5,6,14,55,2,7,12,21,-223.33,1,0,18,19,7.69,7,4,11,233.33,5,0,22,27,19.23
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Japan,Cuba,3,2,18,25,25,19,22,25,22,23,25,20,0,70,56,8,6,,8.2,56,24,65,145,174.66,8,22,30,60,-260.37,6,17,85,108,-92.5,16,5,69,90,-74.33,45,12,64,512.3,12,0,133,145,19.59
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Japan,Cuba,3,2,18,25,25,19,22,25,22,23,25,20,1,12,12,0,0,,-90.24,12,3,14,29,77.35,0,2,3,5,-200,0,5,13,18,-200,3,2,16,21,-70.83,7,3,12,250,2,0,28,30,8.33
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Japan,Cuba,3,2,18,25,25,19,22,25,22,23,25,20,2,16,9,3,4,,105.12,9,6,10,25,291.43,3,3,9,15,0,4,3,18,25,16.67,3,1,12,16,22.22,9,2,15,350,1,0,24,25,16.67
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Japan,Cuba,3,2,18,25,25,19,22,25,22,23,25,20,3,20,17,3,0,,-117.76,17,3,22,42,194.65,3,8,9,20,-180,0,5,19,24,-215,5,0,17,22,71.75,15,1,16,466.67,6,0,36,42,33.56
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Japan,Cuba,3,2,18,25,25,19,22,25,22,23,25,20,4,11,8,1,2,,-84.45,8,8,11,27,-33.33,1,5,4,10,-75,2,2,16,20,-8.33,3,0,14,17,33.33,5,3,8,200,2,0,24,26,9.09
2024,18,2024/5/24,2,1,Rio de Janeiro,Brazil,Japan,Cuba,3,2,18,25,25,19,22,25,22,23,25,20,5,11,10,1,0,,-0.6,10,4,8,22,185,1,4,5,10,-200,0,2,19,21,-40,2,2,10,14,5,9,3,13,200,1,0,21,22,5.56
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Iran,Italy,0,3,19,18,11,-,-,25,25,25,-,-,0,31,27,1,3,,-84.22,27,20,25,72,71.42,1,15,13,29,-385.83,3,7,39,49,-76.66,7,6,46,59,55.66,17,16,40,5.19,12,0,60,72,37.65
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Iran,Italy,0,3,19,18,11,-,-,25,25,25,-,-,1,9,8,0,1,,-99.49,8,9,5,22,76.67,0,5,5,10,-383.33,1,2,16,19,-30,3,1,13,17,22.22,7,3,13,83.33,2,0,21,23,11.11
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Iran,Italy,0,3,19,18,11,-,-,25,25,25,-,-,2,14,12,0,2,,19.41,12,3,9,24,256.67,0,6,3,9,-366.67,2,3,14,19,-36.67,4,2,14,20,114.29,5,9,16,-106.66,7,0,16,23,71.25
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Iran,Italy,0,3,19,18,11,-,-,25,25,25,-,-,3,8,7,1,0,,-110,7,8,11,26,37.5,1,4,5,10,-50,0,2,9,11,-200,0,3,19,22,-78.57,5,4,11,16.67,3,0,23,26,23.61
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Italy,Iran,3,0,25,25,25,-,-,19,18,11,-,-,0,60,41,13,6,,102.55,41,2,26,69,381.67,13,11,12,36,32.5,6,16,53,75,-97.44,9,3,30,42,42.86,18,13,40,226.66,9,0,60,69,16.67
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Italy,Iran,3,0,25,25,25,-,-,19,18,11,-,-,1,19,12,6,1,,92.11,12,1,9,22,410,6,2,3,11,158.33,1,9,16,26,-235.83,4,1,12,17,45,4,5,12,30,4,0,20,24,19.05
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Italy,Iran,3,0,25,25,25,-,-,19,18,11,-,-,2,22,17,3,2,,102.95,17,0,9,26,418.33,3,7,2,12,-300,2,4,18,24,-75,4,2,10,16,28.57,8,4,13,225,2,0,23,25,11.11
2024,19,2024/5/24,2,1,Rio de Janeiro,Brazil,Italy,Iran,3,0,25,25,25,-,-,19,18,11,-,-,3,19,12,4,3,,87.31,12,1,8,21,240,4,2,7,13,91.67,3,3,19,25,-31.82,1,0,8,9,50,6,4,15,33.33,3,0,17,20,20
2024,20,2024/5/25,2,1,Rio de Janeiro,Brazil,Serbia,Brazil,1,3,21,20,25,22,-,25,25,22,25,-,0,58,49,5,4,,-75.33,49,14,34,97,344.85,5,16,16,37,-200.01,4,23,63,90,-285.83,17,5,54,76,51,21,33,60,-309.72,18,0,77,95,41.21
2024,20,2024/5/25,2,1,Rio de Janeiro,Brazil,Serbia,Brazil,1,3,21,20,25,22,-,25,25,22,25,-,1,13,10,3,0,,8.33,10,3,5,18,300,3,3,3,9,-75,0,5,17,22,-143.33,4,1,12,17,58.34,4,11,17,-508.33,4,0,13,17,30.77
