Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Receiver points won,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14,20,22,-,-,25,25,25,-,-,ALL,15/58 (26%),41/73 (56%),47,35,8,4,-,35,19,57,111,8,11,25,44,4,7,47,58,8,3,57,68,46,18,69,9,1,100,110
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14,20,22,-,-,25,25,25,-,-,1,2/15 (13%),12/24 (50%),12,9,3,0,-,9,8,21,38,3,4,9,16,0,2,13,15,4,0,19,23,15,7,24,3,1,34,38
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14,20,22,-,-,25,25,25,-,-,2,4/20 (20%),16/25 (64%),16,12,3,1,-,12,4,16,32,3,5,6,14,1,4,15,20,2,1,19,22,14,6,21,3,0,30,33
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14,20,22,-,-,25,25,25,-,-,3,9/23 (39%),13/24 (54%),19,14,2,3,-,14,7,20,41,2,2,10,14,3,1,19,23,2,2,19,23,17,5,24,3,0,36,39
2024,1,2024/5/14,1,1,Antalya,Türkiye,Netherlands,Bulgaria,3,0,25,25,25,-,-,14,20,22,-,-,ALL,32/73 (44%),43/58 (74%),52,42,7,3,-,42,12,57,111,7,16,22,45,3,5,65,73,6,4,41,51,55,10,65,25,0,78,103
2024,1,2024/5/14,1,1,Antalya,Türkiye,Netherlands,Bulgaria,3,0,25,25,25,-,-,14,20,22,-,-,1,12/24 (50%),13/15 (87%),14,12,2,0,-,12,4,19,35,2,3,10,15,0,1,23,24,1,0,12,13,21,4,25,6,0,29,35
2024,1,2024/5/14,1,1,Antalya,Türkiye,Netherlands,Bulgaria,3,0,25,25,25,-,-,14,20,22,-,-,2,9/25 (36%),16/20 (80%),19,16,2,1,-,16,4,15,35,2,5,6,13,1,3,21,25,2,1,13,16,17,3,20,8,0,23,31
2024,1,2024/5/14,1,1,Antalya,Türkiye,Netherlands,Bulgaria,3,0,25,25,25,-,-,14,20,22,-,-,3,11/24 (46%),14/23 (61%),19,14,3,2,-,14,4,23,41,3,8,6,17,2,1,21,24,3,3,16,22,17,3,20,11,0,26,37
2024,2,2024/5/14,1,1,Antalya,Türkiye,Italy,Poland,0,3,26,23,21,-,-,28,25,25,-,-,ALL,22/72 (31%),48/76 (63%),57,44,11,2,-,44,18,38,100,11,23,21,55,2,8,62,72,12,4,52,68,35,8,48,12,0,89,101
2024,2,2024/5/14,1,1,Antalya,Türkiye,Italy,Poland,0,3,26,23,21,-,-,28,25,25,-,-,1,9/27 (33%),17/27 (63%),18,13,4,1,-,13,6,16,35,4,9,7,20,1,3,23,27,3,2,16,21,15,2,21,6,0,29,35
2024,2,2024/5/14,1,1,Antalya,Türkiye,Italy,Poland,0,3,26,23,21,-,-,28,25,25,-,-,2,9/23 (39%),14/25 (56%),20,16,3,1,-,16,6,8,30,3,6,4,13,1,3,19,23,4,2,17,23,9,4,14,2,0,27,29
2024,2,2024/5/14,1,1,Antalya,Türkiye,Italy,Poland,0,3,26,23,21,-,-,28,25,25,-,-,3,4/22 (18%),17/24 (71%),19,15,4,0,-,15,6,14,35,4,8,10,22,0,2,20,22,5,0,19,24,11,2,13,4,0,33,37
2024,2,2024/5/14,1,1,Antalya,Türkiye,Poland,Italy,3,0,28,25,25,-,-,26,23,21,-,-,ALL,28/76 (37%),50/72 (69%),59,46,9,4,-,46,16,40,102,9,13,16,38,4,8,64,76,15,2,47,64,33,16,55,17,0,82,99
2024,2,2024/5/14,1,1,Antalya,Türkiye,Poland,Italy,3,0,28,25,25,-,-,26,23,21,-,-,1,10/27 (37%),18/27 (67%),22,17,3,2,-,17,6,18,41,3,3,5,11,2,6,19,27,4,1,19,24,14,4,21,6,0,34,40
2024,2,2024/5/14,1,1,Antalya,Türkiye,Poland,Italy,3,0,28,25,25,-,-,26,23,21,-,-,2,11/25 (44%),14/23 (61%),21,14,5,2,-,14,4,8,26,5,4,5,14,2,2,21,25,7,1,12,20,7,7,16,4,0,21,25
2024,2,2024/5/14,1,1,Antalya,Türkiye,Poland,Italy,3,0,28,25,25,-,-,26,23,21,-,-,3,7/24 (29%),18/22 (82%),16,15,1,0,-,15,6,14,35,1,6,6,13,0,0,24,24,4,0,16,20,12,5,18,7,0,27,34
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,China,Korea,3,0,25,25,25,-,-,15,16,14,-,-,ALL,40/74 (54%),35/46 (76%),62,44,12,6,-,44,8,26,78,12,10,12,34,6,10,58,74,7,4,28,39,36,5,46,26,1,50,77
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,China,Korea,3,0,25,25,25,-,-,15,16,14,-,-,1,14/25 (56%),11/15 (73%),21,15,4,2,-,15,2,7,24,4,3,3,10,2,3,20,25,2,2,8,12,11,2,14,11,0,12,23
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,China,Korea,3,0,25,25,25,-,-,15,16,14,-,-,2,12/24 (50%),13/17 (76%),20,15,3,2,-,15,3,10,28,3,4,7,14,2,3,19,24,4,1,9,14,14,2,18,9,1,19,29
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,China,Korea,3,0,25,25,25,-,-,15,16,14,-,-,3,14/25 (56%),11/14 (79%),21,14,5,2,-,14,3,9,26,5,3,2,10,2,4,19,25,1,1,11,13,11,1,14,6,0,19,25
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,Korea,China,0,3,15,16,14,-,-,25,25,25,-,-,ALL,11/46 (24%),34/74 (46%),30,20,6,4,-,20,18,37,75,6,4,8,18,4,7,35,46,11,6,47,64,18,14,38,15,0,60,75
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,Korea,China,0,3,15,16,14,-,-,25,25,25,-,-,1,4/15 (27%),11/25 (44%),12,8,2,2,-,8,5,10,23,2,1,2,5,2,3,10,15,0,2,20,22,4,4,10,4,0,19,23
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,Korea,China,0,3,15,16,14,-,-,25,25,25,-,-,2,4/17 (24%),12/24 (50%),9,7,1,1,-,7,5,17,29,1,1,2,4,1,3,13,17,4,2,15,21,8,4,14,4,0,24,28
2024,3,2024/5/14,2,1,Rio de Janeiro,Brazil,Korea,China,0,3,15,16,14,-,-,25,25,25,-,-,3,3/14 (21%),11/25 (44%),9,5,3,1,-,5,8,10,23,3,2,4,9,1,1,12,14,7,2,12,21,6,6,14,7,0,17,24
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Brazil,Canada,3,1,26,23,26,25,-,24,25,24,12,-,ALL,43/99 (43%),57/86 (66%),73,53,15,5,-,53,14,62,129,15,18,22,55,5,10,84,99,18,5,49,72,48,17,78,15,1,110,126
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Brazil,Canada,3,1,26,23,26,25,-,24,25,24,12,-,1,8/26 (31%),18/24 (75%),21,14,5,2,-,14,2,15,31,5,8,5,18,2,4,20,26,7,0,13,20,9,4,17,7,0,24,31
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Brazil,Canada,3,1,26,23,26,25,-,24,25,24,12,-,2,6/23 (26%),17/25 (68%),16,14,2,0,-,14,4,24,42,2,7,7,16,0,4,19,23,6,0,14,20,16,4,25,2,0,38,40
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Brazil,Canada,3,1,26,23,26,25,-,24,25,24,12,-,3,12/26 (46%),14/24 (58%),17,15,2,0,-,15,7,18,40,2,2,7,11,0,1,25,26,3,2,15,20,18,6,27,4,0,36,40
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Brazil,Canada,3,1,26,23,26,25,-,24,25,24,12,-,4,17/24 (71%),8/13 (62%),19,10,6,3,-,10,1,5,16,6,1,3,10,3,1,20,24,2,3,7,12,5,3,9,2,1,12,15
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Canada,Brazil,1,3,24,25,24,12,-,26,23,26,25,-,ALL,29/86 (34%),56/99 (57%),65,55,5,5,-,55,25,63,143,5,22,25,52,5,14,67,86,21,5,63,89,48,10,74,27,3,113,143
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Canada,Brazil,1,3,24,25,24,12,-,26,23,26,25,-,1,6/24 (25%),18/26 (69%),19,18,1,0,-,18,6,16,40,1,8,6,15,0,4,20,24,4,2,16,22,14,0,18,11,0,28,39
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Canada,Brazil,1,3,24,25,24,12,-,26,23,26,25,-,2,8/25 (32%),17/23 (74%),19,17,2,0,-,17,4,21,42,2,6,10,18,0,5,20,25,5,0,14,19,18,4,27,2,0,38,40
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Canada,Brazil,1,3,24,25,24,12,-,26,23,26,25,-,3,10/24 (42%),14/26 (54%),17,14,1,2,-,14,5,20,39,1,5,6,12,2,4,18,24,7,0,18,25,15,4,22,9,2,30,41
2024,4,2024/5/15,2,1,Rio de Janeiro,Brazil,Canada,Brazil,1,3,24,25,24,12,-,26,23,26,25,-,4,5/13 (38%),7/24 (29%),10,6,1,3,-,6,10,6,22,1,3,3,7,3,1,9,13,5,3,15,23,1,2,7,5,1,17,23
2024,5,2024/5/15,1,1,Antalya,Türkiye,France,Germany,0,3,22,14,22,-,-,25,25,25,-,-,ALL,20/59 (34%),38/74 (51%),48,37,6,5,-,37,14,40,91,6,9,7,22,5,9,45,59,14,8,47,69,34,7,42,14,2,76,92
2024,5,2024/5/15,1,1,Antalya,Türkiye,France,Germany,0,3,22,14,22,-,-,25,25,25,-,-,1,5/22 (23%),17/25 (68%),17,14,3,0,-,14,2,14,30,3,5,2,10,0,3,19,22,6,1,15,22,10,0,11,7,1,23,31
2024,5,2024/5/15,1,1,Antalya,Türkiye,France,Germany,0,3,22,14,22,-,-,25,25,25,-,-,2,5/15 (33%),9/24 (38%),11,7,2,2,-,7,8,16,31,2,2,3,7,2,3,10,15,4,4,15,23,12,5,17,3,0,28,31
2024,5,2024/5/15,1,1,Antalya,Türkiye,France,Germany,0,3,22,14,22,-,-,25,25,25,-,-,3,10/22 (45%),12/25 (48%),20,16,1,3,-,16,4,10,30,1,2,2,5,3,3,16,22,4,3,17,24,12,2,14,4,1,25,30
2024,5,2024/5/15,1,1,Antalya,Türkiye,Germany,France,3,0,25,25,25,-,-,22,14,22,-,-,ALL,36/74 (49%),39/59 (66%),59,42,9,8,-,42,8,30,80,9,6,16,31,8,5,61,74,8,5,37,50,33,7,45,21,2,55,78
2024,5,2024/5/15,1,1,Antalya,Türkiye,Germany,France,3,0,25,25,25,-,-,22,14,22,-,-,1,8/25 (32%),17/22 (77%),20,18,1,1,-,18,4,10,32,1,3,6,10,1,3,21,25,4,0,15,19,11,3,15,13,0,16,29
2024,5,2024/5/15,1,1,Antalya,Türkiye,Germany,France,3,0,25,25,25,-,-,22,14,22,-,-,2,15/24 (63%),10/15 (67%),19,10,5,4,-,10,3,9,22,5,3,8,16,4,1,19,24,2,2,8,12,11,1,15,4,1,17,22
2024,5,2024/5/15,1,1,Antalya,Türkiye,Germany,France,3,0,25,25,25,-,-,22,14,22,-,-,3,13/25 (52%),12/22 (55%),20,14,3,3,-,14,1,11,26,3,0,2,5,3,1,21,25,2,3,14,19,11,3,15,4,1,22,27
2024,6,2024/5/15,1,1,Antalya,Türkiye,Japan,Türkiye,3,2,25,25,23,20,15,23,21,25,25,11,ALL,45/108 (42%),63/105 (60%),79,65,7,7,-,65,24,87,176,7,19,33,59,7,11,90,108,21,5,69,95,76,11,98,16,1,158,175
2024,6,2024/5/15,1,1,Antalya,Türkiye,Japan,Türkiye,3,2,25,25,23,20,15,23,21,25,25,11,1,9/25 (36%),16/23 (70%),19,17,2,0,-,17,5,20,42,2,4,9,15,0,3,22,25,5,1,16,22,16,2,21,4,0,38,42
2024,6,2024/5/15,1,1,Antalya,Türkiye,Japan,Türkiye,3,2,25,25,23,20,15,23,21,25,25,11,2,14/24 (58%),11/22 (50%),20,15,3,2,-,15,6,21,42,3,3,10,16,2,1,21,24,4,1,16,21,21,1,24,3,0,41,44
2024,6,2024/5/15,1,1,Antalya,Türkiye,Japan,Türkiye,3,2,25,25,23,20,15,23,21,25,25,11,3,7/24 (29%),16/24 (67%),16,13,0,3,-,13,6,18,37,0,6,2,8,3,4,17,24,6,1,13,20,16,3,20,2,0,32,34
2024,6,2024/5/15,1,1,Antalya,Türkiye,Japan,Türkiye,3,2,25,25,23,20,15,23,21,25,25,11,4,8/20 (40%),12/25 (48%),13,11,2,0,-,11,6,18,35,2,4,7,13,0,3,17,20,4,2,16,22,16,3,21,7,0,29,36
2024,6,2024/5/15,1,1,Antalya,Türkiye,Japan,Türkiye,3,2,25,25,23,20,15,23,21,25,25,11,5,7/15 (47%),8/11 (73%),11,9,0,2,-,9,1,10,20,0,2,5,7,2,0,13,15,2,0,8,10,7,2,12,0,1,18,19
2024,6,2024/5/15,1,1,Antalya,Türkiye,Türkiye,Japan,2,3,23,21,25,25,11,25,25,23,20,15,ALL,42/105 (40%),63/108 (58%),84,64,15,5,-,64,24,89,177,15,22,39,76,5,10,90,105,27,7,63,97,78,18,101,27,1,140,168
2024,6,2024/5/15,1,1,Antalya,Türkiye,Türkiye,Japan,2,3,23,21,25,25,11,25,25,23,20,15,1,7/23 (30%),16/25 (64%),18,14,3,1,-,14,6,19,39,3,7,9,19,1,1,21,23,8,0,14,22,16,3,20,8,0,29,37
2024,6,2024/5/15,1,1,Antalya,Türkiye,Türkiye,Japan,2,3,23,21,25,25,11,25,25,23,20,15,2,11/22 (50%),10/24 (42%),17,13,3,1,-,13,6,26,45,3,6,10,19,1,1,20,22,5,2,16,23,20,4,24,11,1,30,42
2024,6,2024/5/15,1,1,Antalya,Türkiye,Türkiye,Japan,2,3,23,21,25,25,11,25,25,23,20,15,3,8/24 (33%),17/24 (71%),20,14,5,1,-,14,3,11,28,5,3,6,14,1,4,19,24,8,3,9,20,15,5,24,2,0,27,29
2024,6,2024/5/15,1,1,Antalya,Türkiye,Türkiye,Japan,2,3,23,21,25,25,11,25,25,23,20,15,4,13/25 (52%),12/20 (60%),19,14,3,2,-,14,6,21,41,3,3,8,14,2,3,20,25,3,0,14,17,19,4,23,5,0,33,38
2024,6,2024/5/15,1,1,Antalya,Türkiye,Türkiye,Japan,2,3,23,21,25,25,11,25,25,23,20,15,5,3/11 (27%),8/15 (53%),10,9,1,0,-,9,3,12,24,1,3,6,10,0,1,10,11,3,2,10,15,8,2,10,1,0,21,22
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,USA,Thailand,3,1,25,19,25,25,-,22,25,12,18,-,ALL,42/93 (45%),52/78 (67%),72,52,12,8,-,52,10,56,118,12,20,23,55,8,14,72,94,18,4,47,69,47,5,58,27,0,89,116
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,USA,Thailand,3,1,25,19,25,25,-,22,25,12,18,-,1,9/24 (38%),16/23 (70%),21,16,2,3,-,16,2,13,31,2,6,5,13,3,6,15,24,8,2,11,21,10,0,13,9,0,20,29
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,USA,Thailand,3,1,25,19,25,25,-,22,25,12,18,-,2,6/20 (30%),13/24 (54%),13,11,1,1,-,11,7,20,38,1,3,11,15,1,3,16,20,4,1,17,22,16,3,21,8,0,32,40
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,USA,Thailand,3,1,25,19,25,25,-,22,25,12,18,-,3,15/24 (63%),10/13 (77%),19,12,5,2,-,12,0,14,26,5,5,2,12,2,3,19,24,2,0,10,12,14,1,16,5,0,20,25
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,USA,Thailand,3,1,25,19,25,25,-,22,25,12,18,-,4,12/25 (48%),13/18 (72%),19,13,4,2,-,13,1,9,23,4,6,5,15,2,2,22,26,4,1,9,14,7,1,8,5,0,17,22
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,Thailand,USA,1,3,22,25,12,18,-,25,19,25,25,-,ALL,26/78 (33%),51/93 (55%),54,49,1,4,-,49,25,56,130,1,15,18,34,4,9,65,78,21,8,51,80,45,8,65,17,0,106,123
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,Thailand,USA,1,3,22,25,12,18,-,25,19,25,25,-,1,7/23 (30%),15/24 (63%),14,12,0,2,-,12,4,12,28,0,3,5,8,2,2,19,23,5,3,10,18,12,3,18,3,0,24,27
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,Thailand,USA,1,3,22,25,12,18,-,25,19,25,25,-,2,11/24 (46%),14/20 (70%),16,14,1,1,-,14,5,22,41,1,4,5,10,1,2,21,24,6,1,10,17,16,3,22,3,0,34,37
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,Thailand,USA,1,3,22,25,12,18,-,25,19,25,25,-,3,3/13 (23%),9/24 (38%),9,9,0,0,-,9,10,11,30,0,4,5,9,0,1,12,13,5,2,14,21,11,0,15,7,0,21,28
2024,7,2024/5/15,2,1,Rio de Janeiro,Brazil,Thailand,USA,1,3,22,25,12,18,-,25,19,25,25,-,4,5/18 (28%),13/25 (52%),15,14,0,1,-,14,6,11,31,0,4,3,7,1,4,13,18,5,2,17,24,6,2,10,4,0,27,31
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Serbia,Dominican Republic,1,3,18,17,25,20,-,25,25,21,25,-,ALL,29/81 (36%),51/95 (54%),58,40,14,4,-,40,24,71,135,14,22,33,69,4,8,69,81,12,3,68,83,59,18,89,26,2,114,142
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Serbia,Dominican Republic,1,3,18,17,25,20,-,25,25,21,25,-,1,5/19 (26%),13/24 (54%),12,8,3,1,-,8,6,20,34,3,9,2,14,1,3,15,19,2,1,18,21,11,2,16,6,0,27,33
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Serbia,Dominican Republic,1,3,18,17,25,20,-,25,25,21,25,-,2,5/17 (29%),12/25 (48%),12,10,1,1,-,10,7,15,32,1,3,9,13,1,1,15,17,1,1,19,21,15,7,25,6,2,27,35
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Serbia,Dominican Republic,1,3,18,17,25,20,-,25,25,21,25,-,3,13/25 (52%),12/21 (57%),19,11,6,2,-,11,7,14,32,6,2,8,16,2,1,22,25,3,0,17,20,13,7,22,7,0,26,33
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Serbia,Dominican Republic,1,3,18,17,25,20,-,25,25,21,25,-,4,6/20 (30%),14/25 (56%),15,11,4,0,-,11,4,22,37,4,8,14,26,0,3,17,20,6,1,14,21,20,2,26,7,0,34,41
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Dominican Republic,Serbia,3,1,25,25,21,25,-,18,17,25,20,-,ALL,44/95 (46%),52/81 (64%),71,56,12,3,-,56,23,71,150,12,16,24,52,3,11,81,95,8,4,61,73,72,8,93,7,0,144,151
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Dominican Republic,Serbia,3,1,25,25,21,25,-,18,17,25,20,-,1,11/24 (46%),14/19 (74%),18,14,3,1,-,14,5,13,32,3,2,8,13,1,3,20,24,1,1,14,16,18,2,23,2,0,31,33
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Dominican Republic,Serbia,3,1,25,25,21,25,-,18,17,25,20,-,2,13/25 (52%),12/17 (71%),19,14,4,1,-,14,2,19,35,4,6,6,16,1,3,21,25,2,1,13,16,13,3,19,0,0,33,33
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Dominican Republic,Serbia,3,1,25,25,21,25,-,18,17,25,20,-,3,9/21 (43%),12/25 (48%),16,12,4,0,-,12,11,15,38,4,4,3,11,0,1,20,21,1,2,21,24,15,0,17,1,0,38,39
2024,8,2024/5/16,2,1,Rio de Janeiro,Brazil,Dominican Republic,Serbia,3,1,25,25,21,25,-,18,17,25,20,-,4,11/25 (44%),14/20 (70%),18,16,1,1,-,16,5,24,45,1,4,7,12,1,4,20,25,4,0,13,17,26,3,34,4,0,42,46
2024,9,2024/5/16,1,1,Antalya,Türkiye,Germany,Italy,1,3,16,16,25,22,-,25,25,21,25,-,ALL,26/80 (33%),53/95 (56%),59,45,7,7,-,45,24,54,123,7,17,15,39,7,12,61,80,16,5,66,87,47,18,74,36,3,87,126
2024,9,2024/5/16,1,1,Antalya,Türkiye,Germany,Italy,1,3,16,16,25,22,-,25,25,21,25,-,1,5/17 (29%),11/24 (46%),9,7,1,1,-,7,9,16,32,1,2,4,7,1,4,12,17,2,2,17,21,13,2,18,5,1,26,32
2024,9,2024/5/16,1,1,Antalya,Türkiye,Germany,Italy,1,3,16,16,25,22,-,25,25,21,25,-,2,2/16 (13%),14/25 (56%),13,12,1,0,-,12,5,14,31,1,6,3,10,0,4,12,16,7,3,14,24,12,3,17,13,1,19,33
2024,9,2024/5/16,1,1,Antalya,Türkiye,Germany,Italy,1,3,16,16,25,22,-,25,25,21,25,-,3,9/25 (36%),16/21 (76%),17,12,1,4,-,12,4,13,29,1,2,3,6,4,3,18,25,4,0,14,18,12,7,21,11,0,17,28
2024,9,2024/5/16,1,1,Antalya,Türkiye,Germany,Italy,1,3,16,16,25,22,-,25,25,21,25,-,4,10/22 (45%),12/25 (48%),20,14,4,2,-,14,6,11,31,4,7,5,16,2,1,19,22,3,0,21,24,10,6,18,7,1,25,33
2024,9,2024/5/16,1,1,Antalya,Türkiye,Italy,Germany,3,1,25,25,21,25,-,16,16,25,22,-,ALL,42/95 (44%),54/80 (68%),75,52,18,5,-,52,17,42,111,18,12,14,44,5,8,82,95,16,7,45,68,50,23,82,24,0,84,108
2024,9,2024/5/16,1,1,Antalya,Türkiye,Italy,Germany,3,1,25,25,21,25,-,16,16,25,22,-,1,13/24 (54%),12/17 (71%),17,9,6,2,-,9,4,13,26,6,3,6,15,2,3,19,24,6,1,6,13,13,3,19,6,0,18,24
2024,9,2024/5/16,1,1,Antalya,Türkiye,Italy,Germany,3,1,25,25,21,25,-,16,16,25,22,-,2,11/25 (44%),14/16 (88%),19,12,4,3,-,12,3,10,25,4,2,3,9,3,1,21,25,3,0,9,12,12,7,23,2,0,22,24
2024,9,2024/5/16,1,1,Antalya,Türkiye,Italy,Germany,3,1,25,25,21,25,-,16,16,25,22,-,3,5/21 (24%),16/25 (64%),16,14,2,0,-,14,5,9,28,2,3,2,7,0,3,18,21,3,4,15,22,11,6,19,8,0,20,28
2024,9,2024/5/16,1,1,Antalya,Türkiye,Italy,Germany,3,1,25,25,21,25,-,16,16,25,22,-,4,13/25 (52%),12/22 (55%),23,17,6,0,-,17,5,10,32,6,4,3,13,0,1,24,25,4,2,15,21,14,7,21,8,0,24,32
2024,10,2024/5/16,1,1,Antalya,Türkiye,Bulgaria,Japan,0,3,13,15,15,-,-,25,25,25,-,-,ALL,5/44 (11%),38/74 (51%),33,27,6,0,-,27,19,46,92,6,8,13,27,0,10,34,44,16,6,45,67,26,18,49,18,0,69,87
2024,10,2024/5/16,1,1,Antalya,Türkiye,Bulgaria,Japan,0,3,13,15,15,-,-,25,25,25,-,-,1,1/13 (8%),12/25 (48%),8,8,0,0,-,8,9,23,40,0,3,4,7,0,3,10,13,6,0,16,22,13,8,24,6,0,32,38
2024,10,2024/5/16,1,1,Antalya,Türkiye,Bulgaria,Japan,0,3,13,15,15,-,-,25,25,25,-,-,2,2/16 (13%),13/24 (54%),14,9,5,0,-,9,3,12,24,5,2,4,11,0,5,11,16,4,3,16,23,3,7,12,5,0,18,23
2024,10,2024/5/16,1,1,Antalya,Türkiye,Bulgaria,Japan,0,3,13,15,15,-,-,25,25,25,-,-,3,2/15 (13%),13/25 (52%),11,10,1,0,-,10,7,11,28,1,3,5,9,0,2,13,15,6,3,13,22,10,3,13,7,0,19,26
2024,10,2024/5/16,1,1,Antalya,Türkiye,Japan,Bulgaria,3,0,25,25,25,-,-,13,15,15,-,-,ALL,36/74 (49%),39/44 (89%),50,39,5,6,-,39,9,33,81,5,8,24,37,6,7,61,74,11,0,23,34,36,11,54,17,0,59,76
2024,10,2024/5/16,1,1,Antalya,Türkiye,Japan,Bulgaria,3,0,25,25,25,-,-,13,15,15,-,-,1,13/25 (52%),12/13 (92%),15,13,2,0,-,13,2,15,30,2,2,13,17,0,3,22,25,3,0,7,10,19,4,26,6,0,23,29
2024,10,2024/5/16,1,1,Antalya,Türkiye,Japan,Bulgaria,3,0,25,25,25,-,-,13,15,15,-,-,2,11/24 (46%),14/16 (88%),18,14,1,3,-,14,5,6,25,1,2,7,10,3,1,20,24,4,0,7,11,10,4,16,5,0,19,24
2024,10,2024/5/16,1,1,Antalya,Türkiye,Japan,Bulgaria,3,0,25,25,25,-,-,13,15,15,-,-,3,12/25 (48%),13/15 (87%),17,12,2,3,-,12,2,12,26,2,4,4,10,3,3,19,25,4,0,9,13,7,3,12,6,0,17,23
2024,11,2024/5/16,1,1,Antalya,Türkiye,Netherlands,Türkiye,1,3,14,25,23,18,-,25,23,25,25,-,ALL,27/81 (33%),53/97 (55%),56,45,8,3,-,45,23,54,122,8,13,15,36,3,9,69,81,20,5,60,85,43,11,63,10,2,107,119
2024,11,2024/5/16,1,1,Antalya,Türkiye,Netherlands,Türkiye,1,3,14,25,23,18,-,25,23,25,25,-,1,3/15 (20%),11/24 (46%),10,10,0,0,-,10,10,7,27,0,1,3,4,0,3,12,15,4,1,17,22,10,3,13,2,0,27,29
2024,11,2024/5/16,1,1,Antalya,Türkiye,Netherlands,Türkiye,1,3,14,25,23,18,-,25,23,25,25,-,2,10/24 (42%),15/24 (63%),18,14,3,1,-,14,1,16,31,3,5,6,14,1,1,22,24,5,1,13,19,11,4,18,5,0,23,28
2024,11,2024/5/16,1,1,Antalya,Türkiye,Netherlands,Türkiye,1,3,14,25,23,18,-,25,23,25,25,-,3,11/24 (46%),12/24 (50%),16,11,3,2,-,11,6,16,33,3,7,3,13,2,1,21,24,6,0,16,22,12,2,18,0,1,31,32
2024,11,2024/5/16,1,1,Antalya,Türkiye,Netherlands,Türkiye,1,3,14,25,23,18,-,25,23,25,25,-,4,3/18 (17%),15/25 (60%),12,10,2,0,-,10,6,15,31,2,0,3,5,0,4,14,18,5,3,14,22,10,2,14,3,1,26,30
2024,11,2024/5/16,1,1,Antalya,Türkiye,Türkiye,Netherlands,3,1,25,23,25,25,-,14,25,23,18,-,ALL,44/97 (45%),54/81 (67%),79,59,15,5,-,59,18,39,116,15,19,23,57,5,12,80,97,26,3,43,72,44,8,66,6,1,107,114
2024,11,2024/5/16,1,1,Antalya,Türkiye,Türkiye,Netherlands,3,1,25,23,25,25,-,14,25,23,18,-,1,13/24 (54%),12/15 (80%),19,11,7,1,-,11,1,9,21,7,6,3,16,1,2,21,24,4,0,8,12,8,3,12,1,1,18,20
