Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,12,Dudova ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,13,Pashkuleva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,4,1,5,60,0,0,7,7,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,14,B. Saykova ,-,MB,1,1,0,0,-,10,1,0,1,2,50,0,0,3,3,0,0,0,5,5,0,0,0,0,0,-,1,1,2,0,0,0,1,1,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,15,Todorova ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,23,Stoyanova ,-,O,4,4,0,0,-,7.14,4,2,5,11,18.18,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,24,Guncheva ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,2,0,2,100,0,0,6,6,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,27,A. Saykova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 3,29,Nikolova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Netherlands,Bulgaria,3,0,25 ,25 ,25 ,-,-,14 ,20 ,22 ,-,-,ALL SETS,1,Knip ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Netherlands,Bulgaria,3,0,25 ,25 ,25 ,-,-,14 ,20 ,22 ,-,-,ALL SETS,4,Plak ,-,O,12,9,3,0,-,9.62,9,4,21,34,14.71,3,3,1,7,0,0,0,11,11,0,0,0,0,0,-,7,2,9,55.56,0,0,1,1,0
